Comment,emotion,confidence
podcast jam menit nyelesaikan jam ajar istilah ekonomi cerah,joy,0.5545260310173035
top,joy,0.5046488642692566
orang lulus smk suka sekali obrol ekonomi sekali sekolah kait investasi memang negara banyak sekali ganggu investor masuk,joy,0.7381938695907593
kuliah gratis terimakasih gita purbaya,joy,0.7734488844871521
terima kasih menteri uang terima kasih gita beri cerah,anger,0.4459129869937897
pikir pandang solusi saran mas gita sangat mudah difahami sangat cocok tambah ide gagas purbaya moga diskusi lanjut purbaya bantu ide prabowo sekarang masa depan bangsa,joy,0.6698136925697327
daging semua bahas gilaak kerrn,fear,0.42531368136405945
lihat msh kurang rasa,anger,0.5238855481147766
luar biasa diskusi orang sangat peduli maju bangsa cetak anak cerdas aset bangsa depan,anger,0.4854915142059326
terlalu daging,anger,0.5891085863113403
menteri dulu ngg buka klu bicara awam erti sehat purbaya insyaallah selalu lindung,anger,0.45911672711372375
gokil bincang recall tahu ekonomi pas waktu bangku kuliah dulu bahkan cerah beberapa belum bingung terimakasih gita purbaya,joy,0.793003499507904
latuhihin bemtar buat podcast tanding,joy,0.5682283639907837
akhir tidak dengerin menkeu bahas pajak pajak,anger,0.6883019208908081
jaya jaya,joy,0.8657681941986084
mosnd rhyrja dhe besimi rsjell midis heq sve dhe atyre hiqen sht shum sish,anger,0.37882745265960693
tidak gita sama purbaya nyalon haha kidding,joy,0.5120817422866821
daging semua,anger,0.5248465538024902
lebih bobot gib,joy,0.5564626455307007
kok purbaya tidak pernah ngomong quot ndak tau kok tanya quot,joy,0.5396319627761841
jujur tidak erti ngomong apa beliau beliau neng aja dengernya bicara sangat kelas tidak semua jabat negri ucap,joy,0.4979914426803589
creative critical thinking pikir inovatif tetap logis,joy,0.9973994493484497
mahal mewah daging semua terimakasih gita,joy,0.603969931602478
cakap orang pinter,anger,0.7808648943901062
bobrok jadi diam orang pintar mau korban diri negara orang bodoh audah lanjur kuasa sistem sri krishnatruslah tunjuk arogansi purbaya orang bodoh singkir,joy,0.854362428188324
tuju purbaya next presiden,joy,0.712926983833313
asa kuliah sks wkwk,anger,0.7106526494026184
nunggu gita undang ferry irwandi,joy,0.49416860938072205
lihat bahas bagaimana strategi utang perintah,joy,0.46149227023124695
masya allah tabarakallah alhamdulillah purbaya deep talk with gita cerdas,joy,0.785629153251648
panjang podcast baik ybg tonton,joy,0.46532151103019714
bukan masalah bayar ngak orang penting kan,anger,0.5344916582107544
saham indonesia hebatindonesia hebatrakyat indonesia hebat,joy,0.46285417675971985
mau ikut daftar purbaya,anger,0.5588564276695251
nonton tiga kali lanjut pertama tidur dua tidak fokus kerja tiga moga tidak ngang ngong,anger,0.5095729231834412
lebih nenek lampir ngapain aja,anger,0.5395389199256897
tonton kelas,anger,0.7056595087051392
obrol omong selalu lega dahaga tengah kondisi serba kering buat haus,anger,0.6414580345153809
purbaya,joy,0.7856728434562683
menggangu investor masuk orang sendiri nah,joy,0.4944026470184326
dengar tanya tukar pikir point akhir eksekusi ini ingin perintah,joy,0.5331340432167053
istimewa,anger,0.40230053663253784
kayak orang pinter ngobrol negara bukan kayak podcast banyak love,joy,0.8219232559204102
gita purbaya,joy,0.8808215260505676
betul sekali lulus teknik kimia umur tahun rebut posisi kerja masuk industri,joy,0.6664276123046875
sorang nenek kalau dengar purbaya bahas ekonomi ikut optimis dng indonesia masa depan buat cucu cucu,joy,0.786395788192749
cucu mana cucu ngaku turun cucu suka hambur uang buat tidak,anger,0.7557104229927063
cucu cici cuci muka cuci kaki cuci tangan,anger,0.7212809324264526
kuliah ekonomi tidak sampah diskusi,joy,0.5524550676345825
obrol kelas inimah,anger,0.7064650654792786
laki hebat dukung istri hebat sekarang hasil menkeu,anger,0.6904826164245605
apa tidak tau usaha sok paham quot gitu strategi quot,anger,0.5767109990119934
uang pisik obligasi jangka panjang,anger,0.5932382941246033
banyak kak,anger,0.6284880042076111
podcast orang pintar,anger,0.49293094873428345
didik bukan prioritas yasudah,joy,0.51431804895401
ajar free sks ekonomi mikro makro turunanya,joy,0.8349592089653015
kali ngulang daging semua,joy,0.5068141222000122
moga benar diskusi lebih lanjut apa butuh baik negara,anger,0.5138066411018372
daging semua purbaya gita menteri dagang jmn sby,joy,0.57606041431427
super keren,joy,0.8641871213912964
orang indonesia maksud purbaya tidak mau terima investor apa siapa,joy,0.7453456521034241
menteri belum nyata sesat mesti usut,anger,0.7241134643554688
srimul kerja malak,joy,0.39855024218559265
berantas judol,anger,0.39879101514816284
tidak mudah kira,joy,0.7724098563194275
pusing penasaran,joy,0.4332367777824402
gelo,joy,0.4988109767436981
sekolah sulit hasil masa depan cerah key learning,joy,0.9771491885185242
bukan cuma kurang orang pinter kurang orang jujur,anger,0.8119160532951355
terima kasih potcast kelas,anger,0.7927327752113342
bukan podcast kuliah buat orang awam kyak terima kasih ilmu,joy,0.5307701826095581
gaji guru kompeten gpp tinggi rekrut baru aja lama kompeten orang suruh pensiun aja,joy,0.8144636154174805
makin semangat lanjut terima kasih gitaterima kasih purbayasalam hormat,anger,0.4643225371837616
alhamdulillah cakap tarik terima kasih gita purbaya barakallaahu fiikum,anger,0.5657473802566528
duh,anger,0.7204812169075012
mantap,anger,0.7601895928382874
satu tengah jam ucap kata quot koordinasi quot kata klise muak panjang umur kerja keras,anger,0.4714958369731903
koordinasi sinergi birokrasi muak,anger,0.5630128979682922
bukan ekonom part paham istilah quot pakai next undang bahlil,joy,0.5163857340812683
suruh ngapain bahlil,anger,0.559608519077301
exclusive sekali,joy,0.948215663433075
gita beneran gamau undang mas gibran ken denger pikir wakil presiden baik dunia akherat,anger,0.47067758440971375
top diskusi,joy,0.3651443123817444
diskusi mewah,anger,0.6634864807128906
tri nentri titip harus tahu diri buat bijak dasar kuat alih alih bgm bijak tekan setor tuntut partai ketua partai mau ajar mikir setir nama nama tri jelas cerdas pihak negara,anger,0.4945557415485382
great moga indonesia lebih maju,joy,0.8461713790893555
purbaya ceritain dong mekanisme money printing,anger,0.6936941146850586
obrol rakyat biasa tidak pernah tau bahkan tidak pernah dengar terima kasih cipta platform buat dengar sudut pandang purbaya gita,joy,0.4570631980895996
keren sekali calon istri,anger,0.546733021736145
pinter orang ternyataa,anger,0.5166376829147339
terimakasih gita beri podcast sangat premium bincang sangat mahal gratis terimakasih purbaya sehat selalu tetap konsisten amanah jalan tugas rakyat indonesia,joy,0.9054160118103027
gila ide wholesale,anger,0.6160339713096619
gantung bos kondisi china india beda produk stem indonesia kualitas anjlok,joy,0.43660831451416016
ibarat nonton wayang kulit tidak gerti alur cerita suka nonton,joy,0.49878957867622375
make simple kembali tani kebun ikan teknologi bantu distribusi global,joy,0.9935770630836487
standing aplauss for your both,anger,0.8155006170272827
purbaya kapasitas menteri uang kerja taraf menko ekonomi,joy,0.5892223119735718
,anger,0.5040603876113892
sosok jenius luar biasa,anger,0.596515417098999
memang beda kalo engineer jelas luar bidang lebih mudah nangkepnya,anger,0.4474276006221771
quot banyak lirik orang sulit quot its true,joy,0.9934229254722595
syukur negara beri negarawan erti generation gap gerbang penting selesai masalah,joy,0.4438377618789673
menkeu belum cuma mikir malak rakyat,anger,0.8428170680999756
satu kata buat purbaya kualitas,anger,0.5278221368789673
tonton mahal,joy,0.5108876824378967
jenak diam quot biar tumbuh ekonomi dulu quot barakallah purbaya,joy,0.5267398953437805
yups haru dengernya orang brlyan jala lurus hati tulus maju indonesia,anger,0.4215209186077118
ekonomi tumbuh pesat ratus jiwa layang logika naik status banjir nasional topeng busuk prabowo subianto gibran rakabuming raka purbaya yudhi sadewa keluarga koruptor jaman soekarno bongkar,joy,0.6538065671920776
sangat realistis jabat publik ngomongnya kayak gin ngademin hati rakyat,joy,0.6456579566001892
untuk sri dengerin isi obrol narasumber apa baca isi hati ampanya bersih,joy,0.4774256944656372
utidak bantu gratis,anger,0.5774350762367249
jokowi haters tidak suka denger nyata positif kereta api cepat purbaya,anger,0.7934960126876831
asa nonton itachi sasuke,anger,0.5477722883224487
daging semua brilian,anger,0.5424673557281494
materi podcast excellent,joy,0.9941348433494568
halo gita tara kalimantan utara mau ucap terimakasih undang paak purbaya pinjam istilah harap narasumber beri resiko masyarakat bukan tidak pasti terimakasih banyak suka sekali video video,joy,0.7949937582015991
maksud,anger,0.6422797441482544
tau obrol negara,anger,0.4860648214817047
quot indonesia kurang orang pintar quot kondisi seperti sengaja bentuk quot rakyat indonesia quot atur quot kuasa quot mau uras kaya indonesia penting pribadi partai golong tentu moga baik team pintar benar benar peduli indonesia,joy,0.4700937569141388
soal whoosh sebal milik otoritas akan abai himbauan himbauan what moga apa tengah usaha dorong tumbuh ekonomi jalan optimal hasil positif,joy,0.8244801163673401
semangat purbaya,joy,0.6387261152267456
sangat bangga sekali orang ekonom pintar bicara masa depan negara obrol sangat harga,joy,0.5622695088386536
sekali ntn wajib rewatch,fear,0.6957851648330688
aamiin seru sekali diskusi,anger,0.47159868478775024
gita purbaya thank you for this content you make learn love you smart good people,joy,0.9985045194625854
mantep barokallah,anger,0.7627279162406921
optimis purbaya moga ketemu realita realita irama selaras tumbuh ekonomi indonesia tembus bravo purbaya,joy,0.9522392749786377
liat podcast jujur angan layang tingkat,anger,0.49250227212905884
obrol mewah isi daging premium semua,joy,0.9890407919883728
thank you tonton mewah,joy,0.9790831208229065
bill gates steve jobs indonesia,joy,0.7684001922607422
ijin kalau sempat undang menteri ikan kasus contoh real contoh bagaimana tumbuh ekonomi maju kalau pasti hukum tidak jelas pungut liar mana tidak jadi beban fiskal aku pajak insyaallah percaya kalau pasti hukum jelas tumbuh ekonomi ikut terima kasih,anger,0.47221922874450684
asa kuliah dosen mantap,anger,0.7924350500106812
kelas podcast respect gita,joy,0.7403717637062073
orang ajar science translasi ketidakpastian jadi lebih jelas duniawi butuh,joy,0.5664275884628296
jenius beliau satu ahli jujur dapatmengubah buah negara,anger,0.5724990963935852
ibid,fear,0.8478690981864929
nyir nonton malah suruh mikir niat mau hibur mantap,anger,0.5844765305519104
god bless dua,joy,0.9901177287101746
jaman sby government santai gerak private jaman jokowi government lead pimpin growth tumbuh privatenya tidak terlalu jalan sekarang kombinasi dua dua,joy,0.8313714861869812
bayang kalau semua tri smart semua tri aja pengaruh banyak apa kalau semua,joy,0.9945553541183472
airmata tetes akibat optimisme over,joy,0.9588327407836914
gen lemah mental,fear,0.7794501781463623
ken lanjut beasiswa purbaya,anger,0.5660173892974854
antara semua poadcast narasi isi obrol daging nyata tidak daging obrol orang,anger,0.4913994371891022
obrol masuk cuma lulus,anger,0.4415629804134369
isi daging,anger,0.6535666584968567
big applause,joy,0.7292285561561584
pakar temu luar biasa,anger,0.5564584136009216
mahal,fear,0.3617953658103943
gila dua orang kacau cerdas visioner realistis sakit andai semua menteri kayak gin,joy,0.8361133933067322
salut orang visioner bicara sangat realistis bumi keren sehat purbaya gita,joy,0.8758763670921326
purbaya tidak pernah bahas menkeu,joy,0.5664220452308655
gita tahu info update profil negara mana,joy,0.9148423075675964
sini ajar jangan milih tri orang partai,joy,0.44872283935546875
mata kuliah sekian puluh sks per semester akan rangkum hampir jam terima kasih gita purbaya dua butuh negeri,joy,0.7154130935668945
kebijkan lebih tepat pikir purbaya simpel realistis tempat mana lebih prioritas,joy,0.8281694650650024
negri butuh orang kompeten beril sesuai bidangny kalo jtoh pda orng tidak tepat mka tnggulah hancur,anger,0.7387272715568542
rugi tidak nonton podcast ilmu tingkat dewa,joy,0.5381086468696594
baru kali neng dengerin mankeu ngomong serasa kuliah singkat terimakasih gita,joy,0.6356658339500427
tidak lewat satu video channel gita,joy,0.5026267170906067
matur nuwun jago semangatt tuju kaya,joy,0.5510187745094299
purdue harvard discussion,anger,0.8580324053764343
lanjut gita undang menteri akal sehat,anger,0.49642086029052734
terima kasih gita,joy,0.504958987236023
pintar maksud purbaya berani ambil resiko ego,joy,0.6853812336921692
lordd obrol apaa,anger,0.49484971165657043
terima kasih purbaya atas sharingnya usia tahun pensiun dini sempat sakit bulan sekarang selesai recovery alhamdulillah anak lulus pingin ambil kuliah ajar lanjut hidup baik kontribusi buat orang alhamdulillah allah atas sempat dua kau ikan bismillah,joy,0.600197970867157
moga purbaya selalu beri sehat mampu tugas kaya masyarakat indonesia aamiin,joy,0.6449798345565796
terlalu mewah podcast,anger,0.7306962013244629
rekam jejak kuliah jelas,anger,0.6853995323181152
pln purbaya sangat update ada mantap,joy,0.8300151824951172
gaswat jatuh cinta dua masyallah pinter bget butuh obat pintar biar cepat pinter haha,anger,0.8934803009033203
visioner lho president prabowo bravo,joy,0.8777304887771606
bukan cuma daging aja sayur buah segala jenis makan ikut,anger,0.48671555519104004
daging waghyu terima kasih ilmunyaa gita purbaya,joy,0.7547439336776733
senang sekali bicara,joy,0.3902518153190613
cuma ibu dengerin obrol bener gigit isi tau bagaimana baca situasi kondisi jadi krisis situasi aman terimakasih hadir obrol asik,joy,0.5099961757659912
bagaimana mungkin mau tingkat tumbuh ekonomi liquiditas daerah habis mangkas dana transfer dmn logicnya,joy,0.713607132434845
matur nuwun,anger,0.5440011024475098
terima kasih purbaya gita team endgame ilmu sangat mahal,joy,0.703742265701294
dialog cerdas butuh acara bukan debat debat saling potong bicara saling cari salah simpul cerah,anger,0.8121118545532227
bismillah lancar tuhan negeri,anger,0.661344051361084
tonton ekslusif buat segala kalang terima kasih endgame gita,joy,0.44637465476989746
asa dengerin profesor bahas ekonomi negara internasional,joy,0.7218809127807617
istimewa istimewa mebuka wawas,anger,0.5810520052909851
kali purbaya dapat lawan bicara tara minim jokes nyeleneh spt ktk beliau bicara orang know who hehe irt here tonton harap anak bangsa indonesia kelak makin banyak kualitas spt aamiin,anger,0.7034896016120911
moga purbaya tahan lama wujud rencana rencana baik,joy,0.4249389171600342
guru cuma,joy,0.959755003452301
kuliah gratis,anger,0.6710833311080933
dengar bicara bukti lawan protes demo mahasiswa ngaruh guyss purbaya angkat desain jadi cercah cahaya warga perintah lihat perlu ubah image kembali harap kata purbaya far purbaya lihat professional seems like has good head tetap gerak atas perintah presiden siapa belakang jadi perintah pro rakyat rakyat tidak lengah purbaya patut apresiasi atas profesionalisme tetap vokal atas hak next menteri hutan lingkung liat akibat rusa lingkung tuh walaupun sektor banyak sekali orang involved trmasuk presiden kalian semua tetap optimis,joy,0.9707034826278687
optimis banyak menteri partai bukan profesional ambil bijak dasar timbang politis bukan base data salah satu contoh menteri esdm quot the wrong man the wrong place quot bukan tidak kompeten kompetensi sepet tidak tempat btw its just opinion moga orang pintar integritas mau dapat sempat jadi bagi perintah,anger,0.9790249466896057
bukan siapa kagum purbaya pinter cerdas keren gada takut,anger,0.9015425443649292
kuliah umum sangat mewah,joy,0.5665498971939087
baru podcast bener quot bangun cara berfikir rakyat semua data,joy,0.6010555028915405
ekonom sedang diskusi pura pura erti aja guys,joy,0.7667378187179565
orang benar bener brilian dna kompeten jelas bahasa mudah erti orang awam sangat pragmatis tidak dogmatis thanks gita buat tonton kualitas,joy,0.9844446182250977
quot banyak harap jadi indonesia rakyat jadi negara maju makasih gita purbaya,anger,0.4938771426677704
tonton brilian haru krna nyaksiin orang cerdas sampai informasi level tinggi mudah cerna masyarakat biasa,joy,0.5064131021499634
besok kalau milih standar jabat indoesia minimal purbaya temen temen,joy,0.6422949433326721
bijak apa nih rakyat tidak rasa,anger,0.7778323292732239
kasihan purbaya keliling banyak orang mau hancur ekonomi semua musuh damping siap sikut beliau,joy,0.6019404530525208
serasa kuliah ekonomi terikasih atas ilmu,joy,0.6460456252098083
bukan basic ekonomi aku nonton habis bincang kelas,joy,0.7508160471916199
podcast baik,anger,0.7815181612968445
next undang wapres dong bahas blockchain seperti daging obrol,joy,0.35284456610679626
dear netizen rangin nonton tiktok banyakin nonton begini niscaya maju negara,joy,0.7676264643669128
sehat barokah gita purbaya,joy,0.7245116829872131
ibnu muzab ary aktivis uii yogyakarta kua kec peureulak aceh,joy,0.5265271067619324
asa kuliah ekonomi puluh puluh sks nonton,anger,0.4162602126598358
alhamdulillah istimewahterima kasih purbaya gita keep inspiring,joy,0.9985218644142151
liat proses purbaya tidak semua orang mau laku,anger,0.6149112582206726
sedih bener,anger,0.6045371294021606
quot quote quot podcast menkeu quot kalau masyarakat tidak nikmat hasil bangun ekonomi jumlah makin banyak mencipatakan ketidakstabilan sosial politik perlu monitor seiap waktu quot,anger,0.42553046345710754
hebat istri,joy,0.5185160040855408
cerdas,fear,0.6219928860664368
full daging kereen tokoh ekonom lndonesia,joy,0.493939071893692
tonton sangat amat mewah ahli kemas demikian rupa terimakasih bnyak gita purbaya,joy,0.6497631072998047
daging semua soal gaji guru indonesia julang moga konsisten lindung kah allah swt amin,joy,0.8979844450950623
merinding nonton,anger,0.4198057949542999
purbaya bodoh ken bayar kuliah purbaya,joy,0.6334714293479919
beneran kuliah,anger,0.6740220785140991
jauh cuma gita imbang purbaya pikir kelas tidak cuma dar wawancara narasumber,joy,0.5826614499092102
baru kelas orang hebat,joy,0.4493514895439148
nonton podcast kualitas bravo indonesia maju,joy,0.7379831671714783
good podcast,joy,0.989379346370697
rame nonton nih tri idam,anger,0.49766963720321655
salah satu podcast sangat edukasi solutig bobot tidak timbul debateble tidak adu urat bodoh tidak dominasi tidak rasa pinter buat makin pinter,anger,0.9245200753211975
tri belum ngapain sri sri mulat,joy,0.615910530090332
pikir mirip anies cuman versi koboy,anger,0.6409752368927002
kuliah gratis mutu,anger,0.8352019190788269
merinding nonton yallah kabolkunlah niat baik beilau mudah jalan ridhoilah yallah aamin,joy,0.5762628316879272
finance guys sehat dua ekonom,joy,0.773503839969635
undang wapres dong tau kualitas lulus,joy,0.6699860095977783
tri uang too the moon,anger,0.8002538084983826
mohon bantu guru asn jujur sangat laku kembang diri jadi ajar didik baik dar beli buku pikir kali apalgi ikut latih perintah memang sedia latih sangat batas seringkali formalitas lamar jadi guru gaji bukan orientasi utama namaun penigkatan dapat guru sifat butuh bukan nafsu serakah mohon bantu suara tangan korupsi dunia didik,joy,0.7655429840087891
undang guru gembul dong gita,joy,0.929190993309021
alhmdulillah,anger,0.5753749012947083
single parents bawa enam anak banyak biaya dengerin beneran daging banget ngobatin trauma finansial,sadness,0.7244031429290771
gita purbaya tokoh obrol sangat nyambung,joy,0.7606265544891357
indonesia harap,anger,0.8896484971046448
beasiswa kasih aja ketimbang banyak nolak mwehehehe,anger,0.5138787627220154
laki brilyan otak rupawan wajah bersih hati lurus jalan moga allah sll lindung purbaya gita wiryawan orang busuk hati,anger,0.43033358454704285
ganti bea cukai sgs swiss,joy,0.501652181148529
ken sekolah ambil ekonomi purbaya gita,joy,0.871940016746521
aman hutan banyak tambang sawit duit tidak masuk negara kaya diri sendri,anger,0.49249187111854553
hrs invite prof stella,joy,0.9351330399513245
indonesia kurang orang pintar lebih kurang orang jujur amanah adab,joy,0.5968758463859558
rektor maksud mungkin hariad soepangkat dosen fisika,anger,0.5811604857444763
bahas daging,anger,0.4061943590641022
sebenernya lucu dengar powerhouse ekonomi bicara visi quot cerdas bangsa quot mana memang cita cita sama kadang lupa pikir pikir sekolah jauh buka pikir jadi kritis akhir bungkam elit negara tidak lupa kasus karen tom baru ira jangan harap milik lebih banyak cendikiawan sekarang cuma harap esok bangun kerja cemas temu aparat negara,joy,0.5891298651695251
beda bro ganti pimpin lihat bgmn tahun pimpin jokowi mulai sekarang benah moga mulai kondisi negara terus baik jebijakan perintah makin baik,anger,0.5174835920333862
entah kapan henti cerdas semata tidak beri apa selalu main power dalam,anger,0.5024616122245789
istilah bunuh karakter bung,anger,0.66010981798172
mantabb tks,anger,0.5042607188224792
great podcast thank you gita,joy,0.9968588352203369
fufu fafa kira nonton tidak yaa,joy,0.5830355286598206
epic talk,joy,0.9901572465896606
seru sama pikir ekonomi murni bincang,joy,0.6401658654212952
gita lama bicara penting atur negara lihat uang edar waktu perban benar stimulus serasa benar dapat gita good job purbaya nonton dengar otak ketemu otak,joy,0.9736188054084778
lama tidak lihat sosok pimpin benar benar pimpin,joy,0.5394780039787292
trmksh gita,joy,0.5884562730789185
fufufafa tidak relate,anger,0.5868878960609436
truly appreciate this podcast because conversations like this are extremely rare hear from someone currently government and everything discussed here feels fresh and insightful the subtitles are clear with well refined phrasing that strengthens every line shout out gita team for the meticulous translation work purbaya persona comes through full his life story his iconic confidence the intellectual foundations behind the policies has made and his subtle soft jabs the things that aren right within the governmentno wonder reached views just one day,joy,0.9985654950141907
makasih purbaya gita bincang jadi turning point lanjut buat evaluasi milestone terima kasih banyak,joy,0.8047991394996643
purbaya kirim sekolah keluar,joy,0.5116904377937317
nyata sri mulyani ampas ampas,joy,0.7819986939430237
dua idola buanget,joy,0.7636562585830688
tonton mewah bobot terima kasih gita wirjawan tetap semangat tetap maju,anger,0.6950623989105225
jurnal teliti paper buku isi pikir,anger,0.5492164492607117
wapres sekarang,anger,0.5259696841239929
podcast mahal akhir tahun,anger,0.4639570415019989
biasa purbaya ngobrolnya santai bahasa mdh erti cerdas memang beliau jadi magnet kuat apalgi kbijakannya slalu nanti rakyat indonesia gbu,joy,0.7409555315971375
andre taulany pinter ekonomi,joy,0.5938730835914612
baru podcast smart people bukan ngurusin aib orang,joy,0.9939951300621033
apa cegah korupsi quot quot laku unt kembali dana kampanye lalu cari dana kampanye ikut,anger,0.41378748416900635
goat mister having convo with former goat mister,anger,0.9420362114906311
biar sistem meritokrasi tumbuh hasil orang orang pintar sedang tonton tampil indonesia lebih baik,joy,0.6672093868255615
tuju,anger,0.7775238752365112
ngeri,anger,0.3743813633918762
keren kalo orang pinter isi ketemu gibah bener bener mutu moga purbaya bantu indonesia ubah terima kasih gita bagi sempat informasi lalu channel,joy,0.6679465770721436
gen yaa gmana gen alpha sekarang,joy,0.5715070366859436
kelas terimakasih ilmu baru kali liat podcast full skip,joy,0.7206923961639404
bukan wawancara quot ngaji ekonomi quot bawa orang quot ustadz ekonomi quot dalil dalil quot sahih quot,joy,0.42094680666923523
brp sks hahahaha,anger,0.6950907707214355
purbaya sadewa maung,anger,0.8016620874404907
podcast keren,anger,0.7935981750488281
alhamdulillah temu orang cerdas mental spiritual,joy,0.5398101806640625
moga apa purbaya juang maju indonesia wujud,anger,0.49086132645606995
asli purbaya gaya memang suombong asik,joy,0.6422680020332336
aih purbaya tunggu muncul nih kangen purbaya,joy,0.6440063118934631
kalo ekonomi beneran tembus janji keluar rumah pake jas biar liat ikut kontribusi,anger,0.46646443009376526
endgame isi diskusi ekonomi bukan thanos indonesia beda level,joy,0.4251263737678528
bang purbaya tipe kalo ngobrol utang negara makan goreng tetep ganteng,anger,0.5193187594413757
dengerin purbaya nih rasa kayak denger jelasin harap hidup versi ekonomi,anger,0.4648929238319397
ilmu mahal,joy,0.4874359667301178
kalo tom lembong gabung seru,anger,0.7278441786766052
malah pikir gmna jadi bila semua anggota dpr mpr kaliber beliau dua,anger,0.5099212527275085
asa era dulu menkeu diri podium smbil ngumumin pajak naik naik,joy,0.5613890290260315
terima kasih gita tunggu akhir tayang,anger,0.6506128311157227
salam halliburton sekarang bangun dunia usaha nyata ekonomi tarik,joy,0.5758072137832642
kuliah singkat ala purbaya gita,joy,0.9103531241416931
quot sulit sendiri quot bener kan negri tuch banyak orang cerdas tuju beres malak sulit investorinsyaa allah selalu lindung energi vitamin negri,joy,0.6590292453765869
tarik,anger,0.5842636227607727
full daging terimakasih ajar sekolah tinggi,joy,0.8084383606910706
brain storming economic expert and current ministries,joy,0.6789762377738953
quot asing banyak lirik sendiri kadang sulit benar mau apa tidak quot,anger,0.5752254128456116
isi daging semua daging lulur has tidak sulit ngunyah mak hlep nikmat,joy,0.47662901878356934
harus tiga satu jokowi biar lebih mutu,anger,0.7151122689247131
memang sangat kurang sarjana quot stem negara jadi maju,anger,0.48364126682281494
perlu perhati guru swasta guru paud lama semua status swasta,joy,0.9599958658218384
youtube premium,joy,0.9273921847343445
baru ahli ekonomi benar sesuai dasar ilmu ekonomi makro theori adam smith benar aplikasi kan bijak fiskal ekonomi,joy,0.6263037919998169
denger orang diskusi level intelligent tara bener ngeri dahh asa ken lanjut kuliah,joy,0.9776005148887634
biar pulih ekonomi dulu pikir sangat jujur,joy,0.8906172513961792
indonesia butuh banyak orang pinter jujur integritas syaa allah,joy,0.5124205946922302
buat optimis indonesia pandang kebijakanya purbaya benar benar publik asa sekali aura dengar langkah policynya,joy,0.6645604372024536
quot bukan daging semua wagyu quot,anger,0.541555643081665
motivasi ambil ekonomi,joy,0.8966223001480103
jaman luhut jokowi tidak orang pinter masa bukan pinter tri diresuffle,anger,0.544755756855011
orang pria istimewa hormat kagum sedang bincang,joy,0.7060396671295166
kereta cepat pikir lebih maju persis kayak jokowi,joy,0.5115152597427368
panjang yng lihat podcast trbaik,anger,0.4450119137763977
what interview,anger,0.8130661845207214
asli daging,anger,0.4882969260215759
harus mas wapres ikut podcast,anger,0.6509214639663696
begini juru bayar wkwk mantap purbaya canda hihi tetap semangat tetap sehat selalu baik negara indonesia,joy,0.4254292845726013
terimakasih luar biasa energi sampai gita,joy,0.531570553779602
tonton dengar simak obrol orang betapa sedih jabat laku korupsi betapa indonesia maju andai semua pikir quot maju indonesia quot,joy,0.43693047761917114
bakul warung ngerasa masuk kelas bayar puluh juta ratus masyaallah,anger,0.7275532484054565
bicara sangat mutu sngat revolusioner orang jabat mantan jabat rakyat senang,joy,0.5669341683387756
pokok liat vidio purbaya srneng,joy,0.44274210929870605
siapa kemarin bilang sekolah tidak penting,anger,0.4137437343597412
coba mengikutin obrol orang pintar,joy,0.47467729449272156
harus dulu prabowo sekarang sekolah,anger,0.5390385389328003
,anger,0.5040603876113892
podcast mutu,anger,0.7922534942626953
nyata rakyat buat miskin biar laku tuh serang fajar,anger,0.7613926529884338
podcast isi padat wawas bravo,joy,0.4929065406322479
benar satu cara bunga bank bunga deposito uang edar banyak bunga kredit persen perintah berani,joy,0.508571207523346
buset hari haha,anger,0.7250725030899048
menteri uang sekarang luar biasa hebat nutup barang impor umkm baru mulai aktif terima kasih moga allah selalu lindung,anger,0.5178970694541931
baca ajar kunci,anger,0.4504038989543915
aku tidak paham semua ini lama aku harap jabat negeri transparansi jelas,anger,0.37812015414237976
,anger,0.5040603876113892
coba banding wapres samsul nilai banding,anger,0.47419482469558716
sekolah gratis menteri banyak cipta ahli,anger,0.5008224844932556
ngomong apa semua ilmu tidak basa basi menteri ajarin menteri,anger,0.42980054020881653
sedikit optimis semua omong purbaya tidak janji yng keluar,joy,0.635924756526947
nama cerdas masyarakat bukan kaleng kaleng orang,anger,0.6073551177978516
senang manfaat,anger,0.656649649143219
cerdas sekali tidak kayak ngomong lapang kerja planga plongo,anger,0.48074913024902344
rekruitment pemda dinas baik betul capable bukan dasar skill ahli kkn rajalela masyk pakai fulus,joy,0.981908917427063
fiskal perlu ekspansif dikit defisit oke,anger,0.863594114780426
tonton mewah mantap,anger,0.8723171353340149
podcast ngundangartis menteri,anger,0.4816933572292328
tri,anger,0.4622932970523834
lawak,anger,0.42673781514167786
baru sbg menkeu kalo kasih power lebih misal sbg menko target lbh cepat wujud,anger,0.6500765085220337
banyak nonton podcast begini rangin nonton podcast dedi den,joy,0.6047318577766418
diskusi bagus bobot,anger,0.3985765874385834
sehat sehat purbaya gita,joy,0.7836688756942749
kaum quot bottleneck quot musnah kesal dengernya selalu mikir diri sendiri,anger,0.5613547563552856
kalo indonesia isi orang gin smua maju negara inisehat trus orang baik,joy,0.4612073004245758
pertama kali pantengin podcast jeda tengah jam luarbiasa orang the podcast sangat kualitas terima kasih gita tim endgame tentu purbaya,joy,0.5873452425003052
gita mintak dong buat surat cinta indonesia jilid sama malaka project,joy,0.6114701628684998
icor bismillah,anger,0.677533745765686
jelastapi begini,joy,0.5171209573745728
